Src,Species,Duration,Bitrate ,Sampling Rate,Channels
https://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/110423_16_Robin_VangeOstfora.mp3,Erithacus rubecula,80 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/110622_07_Robin_Uppsala.mp3,Erithacus rubecula,34 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OXSIOLJJUP/LS110050%20Robin%20with%20greenfinch%20backbird.mp3,Erithacus rubecula,27 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/133%20Erithacus%20rubecula%2C%20chez%20Colonel%2C%20Vourey%20%28France%29%2027-04-00.mp3,Erithacus rubecula,35 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/132%20Erithacus%20rubecula%2C%20Vence%20%28France%29%2021-07-09.mp3,Erithacus rubecula,50 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/KLADBSYAFL/131%20Erithacus%20rubecula%2C%20le%20Grand%20Verger%2C%20Moirans%20%28France%29%2017-03-03.mp3,Erithacus rubecula,17 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/ERUB16h40m52s25mar2011%20%282%29.mp3,Erithacus rubecula,106 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ROBIN%20alarm%20potters%20Bar%20Herts%20UK%20121110.mp3,Erithacus rubecula,97 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ROBIN%20Wormley%20Herts%204410%20%281%29%20.mp3,Erithacus rubecula,42 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FSCGENVPXK/ROBIN%20begging%20Mundford%20Suffolk%204510.mp3,Erithacus rubecula,20 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/Emberiza_citrinella_nervous_calls_from_a_flock_1983_Jan_01_tape1A_411-414_Frederiksdal_Lolland.mp3,Erithacus rubecula,279 s,bitrate: 64000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/ERUB10h08m06s18dec2010%20%282%29.mp3,Erithacus rubecula,21 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Erithacus%20rubecula%20July86.mp3,Erithacus rubecula,30 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/ERUB11h13m18s01nov2010%20%282%29.mp3,Erithacus rubecula,29 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/ERB16h01m12s05nov2010%20%282%29.mp3,Erithacus rubecula,36 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EUHNGQTHJS/European%20Robin-101104-009.mp3,Erithacus rubecula,173 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/VXZDHTKCBO/Robinsinging.mp3,Erithacus rubecula,148 s,bitrate: 160000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/VXZDHTKCBO/RobinCall.mp3,Erithacus rubecula,17 s,bitrate: 160000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/VXZDHTKCBO/RobinHvar.mp3,Erithacus rubecula,90 s,bitrate: 160000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EUHNGQTHJS/Robin2.mp3,Erithacus rubecula,36 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HBPYQXTJEV/Take316EurRobinViernhHeide13-08-2010-16Uhr10.mp3,Erithacus rubecula,14 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC597818-rudzik%20Ruda%20Su%C5%82owska%2024.10.2020%20%20%209.35.mp3,Erithacus rubecula,42 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/EYCQCHTSPT/XC597807-roodborstroep%20xc.mp3,Erithacus rubecula,24 s,bitrate: 88306 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/EYCQCHTSPT/XC597805-e%20rub%20xc.mp3,Erithacus rubecula,67 s,bitrate: 90856 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/POVKNQVSGU/XC597790-Erithacus%20rubecula_song_25_10_20_Cerro%20de%20S%C3%A3o%20Miguel%20%28online-audio-converter.com%29.mp3,Erithacus rubecula,87 s,bitrate: 128038 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/XC597746-erithacus_rubecula_siemka2_siemianowka_podlaskie_2020.10.20_0619mp3.mp3,Erithacus rubecula,37 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ROBINEurasian-FL%20Brighton%2014JAug2010%20100m%20R09_0006.mp3,Erithacus rubecula,24 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ROBINEurasian-FL%20Brighton%2014JAug2010%20100m%20R09_0008.mp3,Erithacus rubecula,83 s,bitrate: 128000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HYKVPYDPHP/XC597438-200614_0961_BurringtonHam_Robin_mp3.mp3,Erithacus rubecula,126 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/SLCZHJNDSI/XC597402-Rouge-gorge%20%28cri%20vol%209%2C%20serie%29.mp3,Erithacus rubecula,13 s,bitrate: 151471 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PQDMTRPGRL/XC597385-201013-003_HP15N6_11h27_Erubecula.mp3,Erithacus rubecula,41 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/HLDLDQFJEA/XC597354-Rougegorge_familier_cri_sifflement_aube_3%C3%A8me_rencl%C3%B4ture_12_04_2020_for_XC.mp3,Erithacus rubecula,3 s,bitrate: 186272 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/YXDWPKLRUH/XC597329-20201024_065606%20rudzik-0-0.mp3,Erithacus rubecula,23 s,bitrate: 128133 bps, audio sampling rate: 48000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC597228-LS_56185%20Roodborst%20call%20C.mp3,Erithacus rubecula,15 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/XC596825-ERIRUB2020-10-03-0800-m.mp3,Erithacus rubecula,68 s,bitrate: 194858 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC596642-201016-063004id.mp3,Erithacus rubecula,17 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/WNLIDKJKXT/XC596502-erithacus.mp3,Erithacus rubecula,10 s,bitrate: 166347 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/XC596487-erithacus_rubecula_siemka2_siemianowka_podlaskie_2020.10.14_0532.mp3,Erithacus rubecula,28 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FFNYJFDJXV/XC596156-20201018_102030_Robin_SonHort_Audiomoth.mp3,Erithacus rubecula,15 s,bitrate: 320000 bps, audio sampling rate: 32000 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC596104-181110_0032%C3%9C-01e-%C3%B6-11%C2%B5%C2%B5%20mp3.mp3,Erithacus rubecula,61 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC596099-181110_0032%C3%9C-01e-%C3%B6-09%C2%B5%C2%B5%20mp3.mp3,Erithacus rubecula,7 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC596071-LS_56180%20Roodborst%20calls%20B.mp3,Erithacus rubecula,27 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC596070-LS_56176%20Roodborst%20call%20A.mp3,Erithacus rubecula,28 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC596067-LS_56168%20Roodborst%20song%20A.mp3,Erithacus rubecula,94 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC596064-LS_56161%20Roodborst%20song%20B.mp3,Erithacus rubecula,18 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC596061-LS_56150%20Roodborst%20call%20A.mp3,Erithacus rubecula,34 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC595953-181110_0032%C3%9C-01a-%C3%B6-11%C2%B5%C2%B5%20mp3.mp3,Erithacus rubecula,50 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC595944-181110_0032%C3%9C-01a-%C3%B6-04%C2%B5%C2%B5%20mp3.mp3,Erithacus rubecula,127 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC595943-181110_0032%C3%9C-01a-%C3%B6-03%C2%B5%C2%B5%20mp3.mp3,Erithacus rubecula,91 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FFNYJFDJXV/XC595787-201017-075947_MN_EurRob_calls_song.mp3,Erithacus rubecula,30 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/FFNYJFDJXV/XC595783-201017-080241_MN_EurRobSong.mp3,Erithacus rubecula,92 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/XC595774-ERIRUB121020-T016%20%282%29.mp3,Erithacus rubecula,175 s,bitrate: 128000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC595682-109_0031%C3%9C-02b-%C3%B6-05%C2%B5%C2%B5%20mp3.mp3,Erithacus rubecula,112 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC595524-109_0031%C3%9C-04a-%C3%B6-10%C2%B5%C2%B5%20mp3.mp3,Erithacus rubecula,106 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC595515-109_0031%C3%9C-02a-%C3%B6-03-y-y-2%C2%B5%C2%B5%20mp3.mp3,Erithacus rubecula,202 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC595514-109_0031%C3%9C-02a-%C3%B6-02%C2%B5%C2%B5%20mp3.mp3,Erithacus rubecula,138 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/MPIWQQPFVT/XC595457-20201015%20r%C3%B8dstrupe%20hernar%200118.mp3,Erithacus rubecula,46 s,bitrate: 152511 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/MPIWQQPFVT/XC595452-20201015%20r%C3%B8dstrupe%20hernar%20call%202.mp3,Erithacus rubecula,57 s,bitrate: 157226 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QTJCIDJUEK/XC595268-NFC%20rou%20fam.mp3,Erithacus rubecula,3 s,bitrate: 87425 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC595242-LS_56135%20Roodborst%20call%20A.mp3,Erithacus rubecula,31 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/XC595199-erirub_202010_13_14_yom_0146.mp3,Erithacus rubecula,10 s,bitrate: 255719 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/GQLEIAKZYA/XC595155-petieo2.mp3,Erithacus rubecula,2 s,bitrate: 180984 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC595136-109_0031%C3%9C-03a-%C3%B6-01%C2%B5%20mp3.mp3,Erithacus rubecula,58 s,bitrate: 319783 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ZOZYWSIEEH/XC594969-13%20oct%20054545.mp3,Erithacus rubecula,4 s,bitrate: 90214 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC594883-109_0031%C3%9C-01a-%C3%B6-17%C2%B5%20mp3.mp3,Erithacus rubecula,7 s,bitrate: 320183 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC594880-109_0031%C3%9C-01a-%C3%B6-14%C2%B5%20mp3.mp3,Erithacus rubecula,51 s,bitrate: 319642 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC594879-109_0031%C3%9C-01a-%C3%B6-12%C2%B5%20mp3.mp3,Erithacus rubecula,33 s,bitrate: 319137 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC594877-109_0031%C3%9C-01a-%C3%B6-11%C2%B5%20mp3.mp3,Erithacus rubecula,52 s,bitrate: 319789 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC594876-109_0031%C3%9C-01a-%C3%B6-10%C2%B5%20mp3.mp3,Erithacus rubecula,100 s,bitrate: 319758 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC594872-109_0031%C3%9C-01a-%C3%B6-04%C2%B5%20mp3.mp3,Erithacus rubecula,207 s,bitrate: 318251 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC594871-109_0031%C3%9C-01a-%C3%B6-01%C2%B5%20mp3.mp3,Erithacus rubecula,161 s,bitrate: 316433 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/XC594780-erirub_202010_11_12_yom_0120.mp3,Erithacus rubecula,9 s,bitrate: 255348 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/XC594748-erirub_202010_11_12_yom_2226.mp3,Erithacus rubecula,11 s,bitrate: 255719 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC594740-E.rubecula-c_poland_psz_8.00_201011-8740.mp3,Erithacus rubecula,27 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC594714-LS_56073%20Roodborst%20call%20B.mp3,Erithacus rubecula,26 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC594676-LS_55978%20Roodborst%20call%20A.mp3,Erithacus rubecula,52 s,bitrate: 192000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ITHRUQEQCF/XC594577-1010_1659_Pettirosso%20calls.mp3,Erithacus rubecula,59 s,bitrate: 187773 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ITHRUQEQCF/XC594575-1010_1653_Pettirosso%20song.mp3,Erithacus rubecula,66 s,bitrate: 179185 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC594500-200924-035406piscoruivo.mp3,Erithacus rubecula,5 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC594496-200923-020131piscoruivo.mp3,Erithacus rubecula,4 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC594494-200923-015523piscoruivo.mp3,Erithacus rubecula,6 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC594483-200922-040811piscoruivo.mp3,Erithacus rubecula,14 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PQDMTRPGRL/XC594475-200922-006_HP10NR5N6_20h07_Erubecula.mp3,Erithacus rubecula,89 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/PQDMTRPGRL/XC594470-200922-001_HP15NR5N6_12h04_Erubecula.mp3,Erithacus rubecula,45 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/XC594395-20200428_190002_Er.rubec-20.50.mp3,Erithacus rubecula,98 s,bitrate: 122123 bps, audio sampling rate: 24000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/UBDTVCWYPJ/XC594349-200930_003_301929_Roodborst_Zang.mp3,Erithacus rubecula,31 s,bitrate: 153213 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC594111-20201010-0330-Tychy-Oleksik-Erithacus_rubecula.mp3,Erithacus rubecula,15 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/XC593741-erithacus_rubecula_siemka1_siemianowka_podlaskie_2020.10.04.0555.mp3,Erithacus rubecula,23 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/XC593717-unknown2_siemka1_siemianowka_podlaskie_2020.09.27_0512.mp3,Erithacus rubecula,10 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/QMPLJEZMGE/XC593636-roodborst01.mp3,Erithacus rubecula,6 s,bitrate: 256000 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/XC593616-erirub_202010_07_08_yom_2334.mp3,Erithacus rubecula,14 s,bitrate: 255719 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC593440-20201007-0440-Tychy-Oleksik-Erithacus_rubecula.mp3,Erithacus rubecula,23 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/BQPBFGQYFF/XC593417-idu6%20r%C3%B6dhake.mp3,Erithacus rubecula,85 s,bitrate: 90931 bps, audio sampling rate: 44100 Hz, number of channels: 1
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC593191-555589-%C3%B6-12kern-high.mp3,Erithacus rubecula,53 s,bitrate: 319788 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/XC593190-555589-%C3%B6-11kern-high.mp3,Erithacus rubecula,18 s,bitrate: 319905 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC592974-20201005-0229-Tychy-Oleksik-Erithacus_rubecula.mp3,Erithacus rubecula,24 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/XC592929-erirub_202010_02_03_yom_0032.mp3,Erithacus rubecula,15 s,bitrate: 255500 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/XC592616-rrodborst_041020_tombeek.mp3,Erithacus rubecula,9 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/XC592615-roodborst_041020_tombeek.mp3,Erithacus rubecula,20 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/XC592614-roodborst_041020_2_tombeek.mp3,Erithacus rubecula,20 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/COJPKBPZLS/XC592446-roodborst_031020_tombeek.mp3,Erithacus rubecula,8 s,bitrate: 320000 bps, audio sampling rate: 44100 Hz, number of channels: 2
https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC592445-rudziki%20%202.10.2020%20%20%2023.58.mp3,Erithacus rubecula,20 s,bitrate: 320000 bps, audio sampling rate: 48000 Hz, number of channels: 2
